                                   Experiment        Metric  File     Value                         Model       CNN          RNN                     Phase
1146        Evaluation-ResNet50_Mamba-best-CP  Accuracy-2nd     2  0.098592        ResNet50-Mamba-best-CP  ResNet50        Mamba         Capsule Polishing
1147        Evaluation-ResNet50_Mamba-best-CP  Accuracy-2nd     3  0.120000        ResNet50-Mamba-best-CP  ResNet50        Mamba         Capsule Polishing
1148        Evaluation-ResNet50_Mamba-best-CP  Accuracy-2nd     4  0.178571        ResNet50-Mamba-best-CP  ResNet50        Mamba         Capsule Polishing
1149        Evaluation-ResNet50_Mamba-best-CP  Accuracy-2nd     5  0.090909        ResNet50-Mamba-best-CP  ResNet50        Mamba         Capsule Polishing
1150        Evaluation-ResNet50_Mamba-best-CP      Accuracy     1  0.864583        ResNet50-Mamba-best-CP  ResNet50        Mamba         Capsule Polishing
1151        Evaluation-ResNet50_Mamba-best-CP      Accuracy     2  0.901408        ResNet50-Mamba-best-CP  ResNet50        Mamba         Capsule Polishing
1152        Evaluation-ResNet50_Mamba-best-CP      Accuracy     3  0.880000        ResNet50-Mamba-best-CP  ResNet50        Mamba         Capsule Polishing
1153        Evaluation-ResNet50_Mamba-best-CP      Accuracy     4  0.821429        ResNet50-Mamba-best-CP  ResNet50        Mamba         Capsule Polishing
1154        Evaluation-ResNet50_Mamba-best-CP      Accuracy     5  0.909091        ResNet50-Mamba-best-CP  ResNet50        Mamba         Capsule Polishing
1155       Evaluation-ResNet50_Transformer-CP  Accuracy-1st     1  0.871528       ResNet50-Transformer-CP  ResNet50  Transformer         Capsule Polishing
1156       Evaluation-ResNet50_Transformer-CP  Accuracy-1st     2  0.820423       ResNet50-Transformer-CP  ResNet50  Transformer         Capsule Polishing
1157       Evaluation-ResNet50_Transformer-CP  Accuracy-1st     3  0.896667       ResNet50-Transformer-CP  ResNet50  Transformer         Capsule Polishing
1158       Evaluation-ResNet50_Transformer-CP  Accuracy-1st     4  0.885714       ResNet50-Transformer-CP  ResNet50  Transformer         Capsule Polishing
1159       Evaluation-ResNet50_Transformer-CP  Accuracy-1st     5  0.909091       ResNet50-Transformer-CP  ResNet50  Transformer         Capsule Polishing
1160       Evaluation-ResNet50_Transformer-CP  Accuracy-2nd     1  0.128472       ResNet50-Transformer-CP  ResNet50  Transformer         Capsule Polishing
1161       Evaluation-ResNet50_Transformer-CP  Accuracy-2nd     2  0.179577       ResNet50-Transformer-CP  ResNet50  Transformer         Capsule Polishing
1162       Evaluation-ResNet50_Transformer-CP  Accuracy-2nd     3  0.103333       ResNet50-Transformer-CP  ResNet50  Transformer         Capsule Polishing
1163       Evaluation-ResNet50_Transformer-CP  Accuracy-2nd     4  0.114286       ResNet50-Transformer-CP  ResNet50  Transformer         Capsule Polishing
1164       Evaluation-ResNet50_Transformer-CP  Accuracy-2nd     5  0.090909       ResNet50-Transformer-CP  ResNet50  Transformer         Capsule Polishing
1165       Evaluation-ResNet50_Transformer-CP      Accuracy     1  0.871528       ResNet50-Transformer-CP  ResNet50  Transformer         Capsule Polishing
1166       Evaluation-ResNet50_Transformer-CP      Accuracy     2  0.820423       ResNet50-Transformer-CP  ResNet50  Transformer         Capsule Polishing
1167       Evaluation-ResNet50_Transformer-CP      Accuracy     3  0.896667       ResNet50-Transformer-CP  ResNet50  Transformer         Capsule Polishing
1168       Evaluation-ResNet50_Transformer-CP      Accuracy     4  0.885714       ResNet50-Transformer-CP  ResNet50  Transformer         Capsule Polishing
1169       Evaluation-ResNet50_Transformer-CP      Accuracy     5  0.909091       ResNet50-Transformer-CP  ResNet50  Transformer         Capsule Polishing
1170                Evaluation-VGG16_BiGRU-CP  Accuracy-1st     1  0.791667                VGG16-BiGRU-CP     VGG16        BiGRU         Capsule Polishing
1171                Evaluation-VGG16_BiGRU-CP  Accuracy-1st     2  0.894366                VGG16-BiGRU-CP     VGG16        BiGRU         Capsule Polishing
1172                Evaluation-VGG16_BiGRU-CP  Accuracy-1st     3  0.870000                VGG16-BiGRU-CP     VGG16        BiGRU         Capsule Polishing
1173                Evaluation-VGG16_BiGRU-CP  Accuracy-1st     4  0.842857                VGG16-BiGRU-CP     VGG16        BiGRU         Capsule Polishing
1174                Evaluation-VGG16_BiGRU-CP  Accuracy-1st     5  0.916084                VGG16-BiGRU-CP     VGG16        BiGRU         Capsule Polishing
1175                Evaluation-VGG16_BiGRU-CP  Accuracy-2nd     1  0.208333                VGG16-BiGRU-CP     VGG16        BiGRU         Capsule Polishing
1176                Evaluation-VGG16_BiGRU-CP  Accuracy-2nd     2  0.105634                VGG16-BiGRU-CP     VGG16        BiGRU         Capsule Polishing
1177                Evaluation-VGG16_BiGRU-CP  Accuracy-2nd     3  0.130000                VGG16-BiGRU-CP     VGG16        BiGRU         Capsule Polishing
1178                Evaluation-VGG16_BiGRU-CP  Accuracy-2nd     4  0.157143                VGG16-BiGRU-CP     VGG16        BiGRU         Capsule Polishing
1179                Evaluation-VGG16_BiGRU-CP  Accuracy-2nd     5  0.083916                VGG16-BiGRU-CP     VGG16        BiGRU         Capsule Polishing
1180                Evaluation-VGG16_BiGRU-CP      Accuracy     1  0.791667                VGG16-BiGRU-CP     VGG16        BiGRU         Capsule Polishing
1181                Evaluation-VGG16_BiGRU-CP      Accuracy     2  0.894366                VGG16-BiGRU-CP     VGG16        BiGRU         Capsule Polishing
1182                Evaluation-VGG16_BiGRU-CP      Accuracy     3  0.870000                VGG16-BiGRU-CP     VGG16        BiGRU         Capsule Polishing
1183                Evaluation-VGG16_BiGRU-CP      Accuracy     4  0.842857                VGG16-BiGRU-CP     VGG16        BiGRU         Capsule Polishing
1184                Evaluation-VGG16_BiGRU-CP      Accuracy     5  0.916084                VGG16-BiGRU-CP     VGG16        BiGRU         Capsule Polishing
1185               Evaluation-VGG16_BiLSTM-CP  Accuracy-1st     1  0.878472               VGG16-BiLSTM-CP     VGG16       BiLSTM         Capsule Polishing
1186               Evaluation-VGG16_BiLSTM-CP  Accuracy-1st     2  0.911972               VGG16-BiLSTM-CP     VGG16       BiLSTM         Capsule Polishing
1187               Evaluation-VGG16_BiLSTM-CP  Accuracy-1st     3  0.896667               VGG16-BiLSTM-CP     VGG16       BiLSTM         Capsule Polishing
1188               Evaluation-VGG16_BiLSTM-CP  Accuracy-1st     4  0.842857               VGG16-BiLSTM-CP     VGG16       BiLSTM         Capsule Polishing
1189               Evaluation-VGG16_BiLSTM-CP  Accuracy-1st     5  0.909091               VGG16-BiLSTM-CP     VGG16       BiLSTM         Capsule Polishing
1190               Evaluation-VGG16_BiLSTM-CP  Accuracy-2nd     1  0.121528               VGG16-BiLSTM-CP     VGG16       BiLSTM         Capsule Polishing
1191               Evaluation-VGG16_BiLSTM-CP  Accuracy-2nd     2  0.088028               VGG16-BiLSTM-CP     VGG16       BiLSTM         Capsule Polishing
1192               Evaluation-VGG16_BiLSTM-CP  Accuracy-2nd     3  0.103333               VGG16-BiLSTM-CP     VGG16       BiLSTM         Capsule Polishing
1193               Evaluation-VGG16_BiLSTM-CP  Accuracy-2nd     4  0.157143               VGG16-BiLSTM-CP     VGG16       BiLSTM         Capsule Polishing
1194               Evaluation-VGG16_BiLSTM-CP  Accuracy-2nd     5  0.090909               VGG16-BiLSTM-CP     VGG16       BiLSTM         Capsule Polishing
1195               Evaluation-VGG16_BiLSTM-CP      Accuracy     1  0.878472               VGG16-BiLSTM-CP     VGG16       BiLSTM         Capsule Polishing
1196               Evaluation-VGG16_BiLSTM-CP      Accuracy     2  0.911972               VGG16-BiLSTM-CP     VGG16       BiLSTM         Capsule Polishing
1197               Evaluation-VGG16_BiLSTM-CP      Accuracy     3  0.896667               VGG16-BiLSTM-CP     VGG16       BiLSTM         Capsule Polishing
1198               Evaluation-VGG16_BiLSTM-CP      Accuracy     4  0.842857               VGG16-BiLSTM-CP     VGG16       BiLSTM         Capsule Polishing
1199               Evaluation-VGG16_BiLSTM-CP      Accuracy     5  0.909091               VGG16-BiLSTM-CP     VGG16       BiLSTM         Capsule Polishing
1200                  Evaluation-VGG16_GRU-CP  Accuracy-1st     1  0.861111                  VGG16-GRU-CP     VGG16          GRU         Capsule Polishing
1201                  Evaluation-VGG16_GRU-CP  Accuracy-1st     2  0.866197                  VGG16-GRU-CP     VGG16          GRU         Capsule Polishing
1202                  Evaluation-VGG16_GRU-CP  Accuracy-1st     3  0.930000                  VGG16-GRU-CP     VGG16          GRU         Capsule Polishing
1203                  Evaluation-VGG16_GRU-CP  Accuracy-1st     4  0.864286                  VGG16-GRU-CP     VGG16          GRU         Capsule Polishing
1204                  Evaluation-VGG16_GRU-CP  Accuracy-1st     5  0.937063                  VGG16-GRU-CP     VGG16          GRU         Capsule Polishing
1205                  Evaluation-VGG16_GRU-CP  Accuracy-2nd     1  0.138889                  VGG16-GRU-CP     VGG16          GRU         Capsule Polishing
1206                  Evaluation-VGG16_GRU-CP  Accuracy-2nd     2  0.133803                  VGG16-GRU-CP     VGG16          GRU         Capsule Polishing
1207                  Evaluation-VGG16_GRU-CP  Accuracy-2nd     3  0.070000                  VGG16-GRU-CP     VGG16          GRU         Capsule Polishing
1208                  Evaluation-VGG16_GRU-CP  Accuracy-2nd     4  0.135714                  VGG16-GRU-CP     VGG16          GRU         Capsule Polishing
1209                  Evaluation-VGG16_GRU-CP  Accuracy-2nd     5  0.062937                  VGG16-GRU-CP     VGG16          GRU         Capsule Polishing
1210                  Evaluation-VGG16_GRU-CP      Accuracy     1  0.861111                  VGG16-GRU-CP     VGG16          GRU         Capsule Polishing
1211                  Evaluation-VGG16_GRU-CP      Accuracy     2  0.866197                  VGG16-GRU-CP     VGG16          GRU         Capsule Polishing
1212                  Evaluation-VGG16_GRU-CP      Accuracy     3  0.930000                  VGG16-GRU-CP     VGG16          GRU         Capsule Polishing
1213                  Evaluation-VGG16_GRU-CP      Accuracy     4  0.864286                  VGG16-GRU-CP     VGG16          GRU         Capsule Polishing
1214                  Evaluation-VGG16_GRU-CP      Accuracy     5  0.937063                  VGG16-GRU-CP     VGG16          GRU         Capsule Polishing
1215                 Evaluation-VGG16_LSTM-CP  Accuracy-1st     1  0.885417                 VGG16-LSTM-CP     VGG16         LSTM         Capsule Polishing
1216                 Evaluation-VGG16_LSTM-CP  Accuracy-1st     2  0.869718                 VGG16-LSTM-CP     VGG16         LSTM         Capsule Polishing
1217                 Evaluation-VGG16_LSTM-CP  Accuracy-1st     3  0.890000                 VGG16-LSTM-CP     VGG16         LSTM         Capsule Polishing
1218                 Evaluation-VGG16_LSTM-CP  Accuracy-1st     4  0.889286                 VGG16-LSTM-CP     VGG16         LSTM         Capsule Polishing
1219                 Evaluation-VGG16_LSTM-CP  Accuracy-1st     5  0.905594                 VGG16-LSTM-CP     VGG16         LSTM         Capsule Polishing
1220                 Evaluation-VGG16_LSTM-CP  Accuracy-2nd     1  0.114583                 VGG16-LSTM-CP     VGG16         LSTM         Capsule Polishing
1221                 Evaluation-VGG16_LSTM-CP  Accuracy-2nd     2  0.130282                 VGG16-LSTM-CP     VGG16         LSTM         Capsule Polishing
1222                 Evaluation-VGG16_LSTM-CP  Accuracy-2nd     3  0.110000                 VGG16-LSTM-CP     VGG16         LSTM         Capsule Polishing
1223                 Evaluation-VGG16_LSTM-CP  Accuracy-2nd     4  0.110714                 VGG16-LSTM-CP     VGG16         LSTM         Capsule Polishing
1224                 Evaluation-VGG16_LSTM-CP  Accuracy-2nd     5  0.094406                 VGG16-LSTM-CP     VGG16         LSTM         Capsule Polishing
1225                 Evaluation-VGG16_LSTM-CP      Accuracy     1  0.885417                 VGG16-LSTM-CP     VGG16         LSTM         Capsule Polishing
1226                 Evaluation-VGG16_LSTM-CP      Accuracy     2  0.869718                 VGG16-LSTM-CP     VGG16         LSTM         Capsule Polishing
1227                 Evaluation-VGG16_LSTM-CP      Accuracy     3  0.890000                 VGG16-LSTM-CP     VGG16         LSTM         Capsule Polishing
1228                 Evaluation-VGG16_LSTM-CP      Accuracy     4  0.889286                 VGG16-LSTM-CP     VGG16         LSTM         Capsule Polishing
1229                 Evaluation-VGG16_LSTM-CP      Accuracy     5  0.905594                 VGG16-LSTM-CP     VGG16         LSTM         Capsule Polishing
1230           Evaluation-VGG16_Mamba-best-CP  Accuracy-1st     1  0.888889           VGG16-Mamba-best-CP     VGG16        Mamba         Capsule Polishing
1231           Evaluation-VGG16_Mamba-best-CP  Accuracy-1st     2  0.904930           VGG16-Mamba-best-CP     VGG16        Mamba         Capsule Polishing
1232           Evaluation-VGG16_Mamba-best-CP  Accuracy-1st     3  0.876667           VGG16-Mamba-best-CP     VGG16        Mamba         Capsule Polishing
1233           Evaluation-VGG16_Mamba-best-CP  Accuracy-1st     4  0.842857           VGG16-Mamba-best-CP     VGG16        Mamba         Capsule Polishing
1234           Evaluation-VGG16_Mamba-best-CP  Accuracy-1st     5  0.902098           VGG16-Mamba-best-CP     VGG16        Mamba         Capsule Polishing
1235           Evaluation-VGG16_Mamba-best-CP  Accuracy-2nd     1  0.111111           VGG16-Mamba-best-CP     VGG16        Mamba         Capsule Polishing
1236           Evaluation-VGG16_Mamba-best-CP  Accuracy-2nd     2  0.095070           VGG16-Mamba-best-CP     VGG16        Mamba         Capsule Polishing
1237           Evaluation-VGG16_Mamba-best-CP  Accuracy-2nd     3  0.123333           VGG16-Mamba-best-CP     VGG16        Mamba         Capsule Polishing
1238           Evaluation-VGG16_Mamba-best-CP  Accuracy-2nd     4  0.157143           VGG16-Mamba-best-CP     VGG16        Mamba         Capsule Polishing
1239           Evaluation-VGG16_Mamba-best-CP  Accuracy-2nd     5  0.097902           VGG16-Mamba-best-CP     VGG16        Mamba         Capsule Polishing
1240           Evaluation-VGG16_Mamba-best-CP      Accuracy     1  0.888889           VGG16-Mamba-best-CP     VGG16        Mamba         Capsule Polishing
1241           Evaluation-VGG16_Mamba-best-CP      Accuracy     2  0.904930           VGG16-Mamba-best-CP     VGG16        Mamba         Capsule Polishing
1242           Evaluation-VGG16_Mamba-best-CP      Accuracy     3  0.876667           VGG16-Mamba-best-CP     VGG16        Mamba         Capsule Polishing
1243           Evaluation-VGG16_Mamba-best-CP      Accuracy     4  0.842857           VGG16-Mamba-best-CP     VGG16        Mamba         Capsule Polishing
1244           Evaluation-VGG16_Mamba-best-CP      Accuracy     5  0.902098           VGG16-Mamba-best-CP     VGG16        Mamba         Capsule Polishing
1245          Evaluation-VGG16_Transformer-CP  Accuracy-1st     1  0.885417          VGG16-Transformer-CP     VGG16  Transformer         Capsule Polishing
1246          Evaluation-VGG16_Transformer-CP  Accuracy-1st     2  0.890845          VGG16-Transformer-CP     VGG16  Transformer         Capsule Polishing
1247          Evaluation-VGG16_Transformer-CP  Accuracy-1st     3  0.910000          VGG16-Transformer-CP     VGG16  Transformer         Capsule Polishing
1248          Evaluation-VGG16_Transformer-CP  Accuracy-1st     4  0.839286          VGG16-Transformer-CP     VGG16  Transformer         Capsule Polishing
